csp,unique_compliance_id,framework,control_id,title,missing_check_name,suggested_rule_id,priority,rule_type,notes
oracle,nist_800_53_rev5_AC_4_22,NIST_800_53,AC-4(22),Information Flow Enforcement - Information flow enforcement | access only provide access from a single device t,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_23,NIST_800_53,AC-4(23),Information Flow Enforcement - Information flow enforcement | modify non - releasable information when transfer,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_24,NIST_800_53,AC-4(24),Information Flow Enforcement - Information flow enforcement | internal normalized format when transferring info,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_25,NIST_800_53,AC-4(25),Information Flow Enforcement - Information flow enforcement | data sanitization when transferring information b,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_27,NIST_800_53,AC-4(27),Information Flow Enforcement - Information flow enforcement | redundant / independent filtering mechanisms when,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_29,NIST_800_53,AC-4(29),Information Flow Enforcement - Information flow enforcement | filter orchestration engines when transferring in,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_3,NIST_800_53,AC-4(3),Information Flow Enforcement - Information flow enforcement | dynamic information flow control enforce [ assign,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_30,NIST_800_53,AC-4(30),Information Flow Enforcement - Information flow enforcement | filter mechanisms using multiple processes when t,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_31,NIST_800_53,AC-4(31),Information Flow Enforcement - Information flow enforcement | failed content transfer prevention when transferr,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_32,NIST_800_53,AC-4(32),Information Flow Enforcement - Information flow enforcement | process requirements for information transfer whe,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_4,NIST_800_53,AC-4(4),Information Flow Enforcement - Information flow enforcement | flow control of encrypted information prevent enc,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_5,NIST_800_53,AC-4(5),Information Flow Enforcement - Information flow enforcement | embedded data types enforce [ assignment,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_6,NIST_800_53,AC-4(6),Information Flow Enforcement - Information flow enforcement | metadata enforce information flow control based o,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_7,NIST_800_53,AC-4(7),Information Flow Enforcement - Information flow enforcement | one - way flow mechanisms enforce one-way informa,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_8,NIST_800_53,AC-4(8),Information Flow Enforcement - Information flow enforcement | security and privacy policy filters (a) enforce i,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AC_4_9,NIST_800_53,AC-4(9),Information Flow Enforcement - Information flow enforcement | human reviews enforce the use of human reviews fo,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_10_1,NIST_800_53,AU-10(1),Non-Repudiation - Non - repudiation | association of identities (a) bind the identity of the infor,oracle_opensearch_service_domains_cloudwatch_logging_enabled,oci.opensearch.service.domains_cloudwatch_logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_10_2,NIST_800_53,AU-10(2),Non-Repudiation - Non - repudiation | validate binding of information producer identity (a) valida,oracle_opensearch_service_domains_cloudwatch_logging_enabled,oci.opensearch.service.domains_cloudwatch_logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_10_3,NIST_800_53,AU-10(3),Non-Repudiation - Non - repudiation | chain of custody maintain reviewer or releaser credentials w,oracle_opensearch_service_domains_cloudwatch_logging_enabled,oci.opensearch.service.domains_cloudwatch_logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_10_4,NIST_800_53,AU-10(4),Non-Repudiation - Non - repudiation | validate binding of information reviewer identity (a) valida,oracle_opensearch_service_domains_cloudwatch_logging_enabled,oci.opensearch.service.domains_cloudwatch_logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_10_5,NIST_800_53,AU-10(5),Non-Repudiation - Non - repudiation | digital signatures [withdrawn,oracle_opensearch_service_domains_cloudwatch_logging_enabled,oci.opensearch.service.domains_cloudwatch_logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_9_3,NIST_800_53,AU-9(3),"Protection Of Audit Information - Protection of audit information | cryptographic protection nist sp 800-53, r ev",oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_AU_9_3,NIST_800_53,AU-9(3),"Protection Of Audit Information - Protection of audit information | cryptographic protection nist sp 800-53, r ev",oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_CA_9_b,NIST_800_53,CA-9-b,"Internal System Connections - Document, for each internal connection,...",oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_CP_9_d,NIST_800_53,CP-9-d,"System Backup - Protect the confidentiality, integrity, and...",oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_PM_17_b,NIST_800_53,PM-17-b,Protecting Controlled Unclassified Information On External Systems - Review and update the policy...,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_13_a,NIST_800_53,SC-13-a,Cryptographic Protection - Determine the [ assignment: organization-defined...,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_13_a,NIST_800_53,SC-13-a,Cryptographic Protection - Determine the [ assignment: organization-defined...,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_23_1,NIST_800_53,SC-23(1),Session Authenticity - Session authenticity | invalidate session identifiers at logout invalidate sessi,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_23_2,NIST_800_53,SC-23(2),Session Authenticity - Session authenticity | user - initiated logouts and message displays [withdrawn,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_23_4,NIST_800_53,SC-23(4),Session Authenticity - Session authenticity | unique session identifiers with randomization [withdrawn,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_28_1,NIST_800_53,SC-28(1),Protection Of Information At Rest - Protection of information at rest | cryptographic protection implement cryptogra,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_1,NIST_800_53,SC-8(1),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection implement,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_2,NIST_800_53,SC-8(2),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | pre - and post - transmission handl,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_3,NIST_800_53,SC-8(3),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection for messag,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_3,NIST_800_53,SC-8(3),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection for messag,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_4,NIST_800_53,SC-8(4),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | conceal or randomize communications,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_4,NIST_800_53,SC-8(4),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | conceal or randomize communications,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SC_8_5,NIST_800_53,SC-8(5),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | protected distribution system imple,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,nist_800_53_rev5_SI_19_4,NIST_800_53,SI-19(4),"De-Identification - De - identification | removal , masking , encryption , hashing , or replacement",oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.1,PCI_DSS,1.2.1,Requirement 1.2.1,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.1,PCI_DSS,1.2.1,Requirement 1.2.1,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.5,PCI_DSS,1.2.5,Requirement 1.2.5,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.5,PCI_DSS,1.2.5,Requirement 1.2.5,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.6,PCI_DSS,1.2.6,Requirement 1.2.6,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.6,PCI_DSS,1.2.6,Requirement 1.2.6,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.7,PCI_DSS,1.2.7,is met by reviewing those configurations as specified in the requirement,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.7,PCI_DSS,1.2.7,is met by reviewing those configurations as specified in the requirement,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.8,PCI_DSS,1.2.8,Examine configuration files for NSCs to verify they are in accordance with all elements specified...,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.2.8,PCI_DSS,1.2.8,Examine configuration files for NSCs to verify they are in accordance with all elements specified...,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.1,PCI_DSS,1.3.1,Requirement 1.3.1,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.1,PCI_DSS,1.3.1,Requirement 1.3.1,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.2,PCI_DSS,1.3.2,Requirement 1.3.2,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.2,PCI_DSS,1.3.2,Requirement 1.3.2,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.3,PCI_DSS,1.3.3,Examine configuration settings and network diagrams to verify that NSCs are implemented between a...,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.3,PCI_DSS,1.3.3,Examine configuration settings and network diagrams to verify that NSCs are implemented between a...,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_1.3.3,PCI_DSS,1.3.3,Examine configuration settings and network diagrams to verify that NSCs are implemented between a...,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.1,PCI_DSS,2.2.1,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.1,PCI_DSS,2.2.1,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.1,PCI_DSS,2.2.1,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.2,PCI_DSS,2.2.2,Requirement 2.2.2,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.2,PCI_DSS,2.2.2,Requirement 2.2.2,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.2,PCI_DSS,2.2.2,Requirement 2.2.2,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.3,PCI_DSS,2.2.3,"(continued) If a system component contains primary functions that need different security levels,...",oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.3,PCI_DSS,2.2.3,"(continued) If a system component contains primary functions that need different security levels,...",oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.3,PCI_DSS,2.2.3,"(continued) If a system component contains primary functions that need different security levels,...",oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.6,PCI_DSS,2.2.6,Requirement 2.2.6,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.6,PCI_DSS,2.2.6,Requirement 2.2.6,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.6,PCI_DSS,2.2.6,Requirement 2.2.6,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.7,PCI_DSS,2.2.7,Requirement 2.2.7,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.7,PCI_DSS,2.2.7,Requirement 2.2.7,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_2.2.7,PCI_DSS,2.2.7,Requirement 2.2.7,oracle_awslambda_function_inside_vpc,oci.awslambda.function.inside_vpc,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_3.4.1,PCI_DSS,3.4.1,Requirement 3.4.1,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_3.4.2,PCI_DSS,3.4.2,Requirement 3.4.2,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.1,PCI_DSS,4.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,oracle_object_storage_bucket_enforces_ssl,oci.object.storage.bucket_enforces_ssl,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.1,PCI_DSS,4.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.1,PCI_DSS,4.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,oracle_opensearch_service_domains_https_communications_enforced,oci.opensearch.service.domains_https_communications_enforced,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.2,PCI_DSS,4.1.2,Requirement 4.1.2,oracle_object_storage_bucket_enforces_ssl,oci.object.storage.bucket_enforces_ssl,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.2,PCI_DSS,4.1.2,Requirement 4.1.2,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.2,PCI_DSS,4.1.2,Requirement 4.1.2,oracle_opensearch_service_domains_https_communications_enforced,oci.opensearch.service.domains_https_communications_enforced,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.4,PCI_DSS,4.1.4,Key installation],oracle_object_storage_bucket_enforces_ssl,oci.object.storage.bucket_enforces_ssl,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.4,PCI_DSS,4.1.4,Key installation],oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_4.1.4,PCI_DSS,4.1.4,Key installation],oracle_opensearch_service_domains_https_communications_enforced,oci.opensearch.service.domains_https_communications_enforced,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.1.1,PCI_DSS,7.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,oracle_opensearch_service_domains_access_control_enabled,oci.opensearch.service.domains_access_control_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.1.2,PCI_DSS,7.1.2,(continued) Definitions Key elements of an access control model include: • Resources to be protec...,oracle_opensearch_service_domains_access_control_enabled,oci.opensearch.service.domains_access_control_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.1,PCI_DSS,7.2.1,Requirement 7.2.1,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.1,PCI_DSS,7.2.1,Requirement 7.2.1,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.2,PCI_DSS,7.2.2,Requirement 7.2.2,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.2,PCI_DSS,7.2.2,Requirement 7.2.2,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.3,PCI_DSS,7.2.3,Requirement 7.2.3,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.3,PCI_DSS,7.2.3,Requirement 7.2.3,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.5,PCI_DSS,7.2.5,Requirement 7.2.5,oracle_oke_endpoints_not_publicly_accessible,oci.oke.endpoints.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_7.2.5,PCI_DSS,7.2.5,Requirement 7.2.5,oracle_awslambda_function_not_publicly_accessible,oci.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_8.2.1,PCI_DSS,8.2.1,Requirement 8.2.1,oracle_object_storage_bucket_enforces_ssl,oci.object.storage.bucket_enforces_ssl,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_8.2.1,PCI_DSS,8.2.1,Requirement 8.2.1,oracle_opensearch_service_domains_node_to_node_encryption_enabled,oci.opensearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_8.2.1,PCI_DSS,8.2.1,Requirement 8.2.1,oracle_opensearch_service_domains_encryption_at_rest_enabled,oci.opensearch.service.domains_encryption_at_rest_enabled,2,config,Generated from compliance_agent check name; refine during rule development
oracle,pci_dss_v4_8.2.6,PCI_DSS,8.2.6,"Examine user accounts and last logon information, and interview personnel to verify that any inac...",oracle_object_storage_bucket_enforces_ssl,oci.object.storage.bucket_enforces_ssl,2,config,Generated from compliance_agent check name; refine during rule development
